startup_id,startup_name,company_description,website,founded_year,founded_country,headquarters_country,headquarters_city,industry,sub_industry,business_category,target_audience,customer_type,problem_solved,solution_description,technology_used,business_model,revenue_model,pricing_model,revenue_stream,geographic_market,market_size_category,market_growth_category,demand_level,competition_level,competitor_count,total_funding_usd,funding_rounds,last_funding_date,last_funding_amount_usd,major_investors,employee_count,startup_stage,latest_known_valuation_usd,startup_status,acquisition_status,acquisition_date,ipo_status,ipo_date,shutdown_date,success_indicator,success_label,outcome_reason,data_quality,source,source_url,last_verified_date,possible_duplicate_flag
LL-029964,Just Above Cost,,http://www.justabovecost.com,2013.0,United States,United States,Folsom,E-commerce,E-Commerce|Home Decor|Information Technology,,,,,,,,,,,United States,Unknown,Unknown,Unknown,High (dataset-derived),1654.0,,1.0,2014-05-30,,,,Seed (inferred),,operating,Not acquired,,Not IPO'd,,,Active / Ongoing,,Derived from Crunchbase `status` field per documented rule (see Data_Dictionary),REAL VERIFIED DATA (source dataset) + DERIVED classification fields,Kaggle: big-startup-secsees-fail-dataset-from-crunchbase,https://www.kaggle.com/datasets/yanmaksi/big-startup-secsees-fail-dataset-from-crunchbase,2026-08-13,False
LL-029966,Just Between Friends,,http://jbfsale.com,1997.0,United States,United States,Pittsburgh,E-commerce,E-Commerce|Home & Garden|Toys,Home & Garden,,,,,,,,,,United States,Unknown,Unknown,Unknown,High (dataset-derived),1654.0,1065500.0,3.0,2011-10-11,,,,Early stage (inferred),,operating,Not acquired,,Not IPO'd,,,Active / Ongoing,,Derived from Crunchbase `status` field per documented rule (see Data_Dictionary),REAL VERIFIED DATA (source dataset) + DERIVED classification fields,Kaggle: big-startup-secsees-fail-dataset-from-crunchbase + investments-crunchbase (market enrichment),https://www.kaggle.com/datasets/yanmaksi/big-startup-secsees-fail-dataset-from-crunchbase,2026-08-13,False
LL-029973,Just Soles,,http://www.just-soles.com,2012.0,United States,United States,New York,Other / Unspecified,Fashion,Fashion,,,,,,,,,,United States,Unknown,Unknown,Unknown,High (dataset-derived),6495.0,,1.0,2013-06-22,,,,Seed (inferred),,operating,Not acquired,,Not IPO'd,,,Active / Ongoing,,Derived from Crunchbase `status` field per documented rule (see Data_Dictionary),REAL VERIFIED DATA (source dataset) + DERIVED classification fields,Kaggle: big-startup-secsees-fail-dataset-from-crunchbase + investments-crunchbase (market enrichment),https://www.kaggle.com/datasets/yanmaksi/big-startup-secsees-fail-dataset-from-crunchbase,2026-08-13,False
LL-029980,JustFoodForDogs,,http://justfoodfordogs.com,2010.0,United States,United States,West Hollywood,Other / Unspecified,Pets,Pets,,,,,,,,,,United States,Unknown,Unknown,Unknown,High (dataset-derived),6495.0,2600000.0,1.0,2014-01-01,,,,Seed (inferred),,operating,Not acquired,,Not IPO'd,,,Active / Ongoing,,Derived from Crunchbase `status` field per documented rule (see Data_Dictionary),REAL VERIFIED DATA (source dataset) + DERIVED classification fields,Kaggle: big-startup-secsees-fail-dataset-from-crunchbase + investments-crunchbase (market enrichment),https://www.kaggle.com/datasets/yanmaksi/big-startup-secsees-fail-dataset-from-crunchbase,2026-08-13,False
LL-029982,JusticeBox,,http://justicebox.net,2011.0,United States,United States,New York,LegalTech,Legal|SaaS,Legal,,,,,,,,,,United States,Unknown,Unknown,Unknown,Medium (dataset-derived),149.0,250000.0,3.0,2013-10-01,,,,Early stage (inferred),,operating,Not acquired,,Not IPO'd,,,Active / Ongoing,,Derived from Crunchbase `status` field per documented rule (see Data_Dictionary),REAL VERIFIED DATA (source dataset) + DERIVED classification fields,Kaggle: big-startup-secsees-fail-dataset-from-crunchbase + investments-crunchbase (market enrichment),https://www.kaggle.com/datasets/yanmaksi/big-startup-secsees-fail-dataset-from-crunchbase,2026-08-13,False
LL-030000,Juupstore,,http://Juupstore.pl,,,,,Other / Unspecified,,,,,,,,,,,,,Unknown,Unknown,Unknown,Unknown,,,1.0,2012-01-01,,,,Closed,,closed,Not acquired,,Not IPO'd,,,Failed / Closed,0.0,Derived from Crunchbase `status` field per documented rule (see Data_Dictionary),REAL VERIFIED DATA (source dataset) + DERIVED classification fields,Kaggle: big-startup-secsees-fail-dataset-from-crunchbase,https://www.kaggle.com/datasets/yanmaksi/big-startup-secsees-fail-dataset-from-crunchbase,2026-08-13,False
LL-030039,Kaargo,,https://www.kaargo.com/,,United States,United States,New York,Logistics,Shipping,,,,,,,,,,,United States,Unknown,Unknown,Unknown,Medium (dataset-derived),179.0,,1.0,2014-05-31,,,,Seed (inferred),,operating,Not acquired,,Not IPO'd,,,Active / Ongoing,,Derived from Crunchbase `status` field per documented rule (see Data_Dictionary),REAL VERIFIED DATA (source dataset) + DERIVED classification fields,Kaggle: big-startup-secsees-fail-dataset-from-crunchbase,https://www.kaggle.com/datasets/yanmaksi/big-startup-secsees-fail-dataset-from-crunchbase,2026-08-13,False
LL-030042,Kabam,,http://www.kabam.com,2006.0,United States,United States,San Francisco,Media & Entertainment,Games|Networking|Social Games|Social Media|Web Development,Games,,,,,,,,,,United States,Unknown,Unknown,Unknown,High (dataset-derived),3740.0,244500000.0,6.0,2014-07-31,,,,Growth stage (inferred),,operating,Not acquired,,Not IPO'd,,,Active / Ongoing,,Derived from Crunchbase `status` field per documented rule (see Data_Dictionary),REAL VERIFIED DATA (source dataset) + DERIVED classification fields,Kaggle: big-startup-secsees-fail-dataset-from-crunchbase + investments-crunchbase (market enrichment),https://www.kaggle.com/datasets/yanmaksi/big-startup-secsees-fail-dataset-from-crunchbase,2026-08-13,False
LL-030048,Kaboo Cloud Camera,,http://www.theKaboo.com,,United States,United States,San Francisco,DeepTech,Cloud Computing|Enterprise Software|Hardware|Photography,Cloud Computing,,,,,,,,,,United States,Unknown,Unknown,Unknown,High (dataset-derived),1500.0,20000.0,1.0,2011-02-01,,,,Seed (inferred),,operating,Not acquired,,Not IPO'd,,,Active / Ongoing,,Derived from Crunchbase `status` field per documented rule (see Data_Dictionary),REAL VERIFIED DATA (source dataset) + DERIVED classification fields,Kaggle: big-startup-secsees-fail-dataset-from-crunchbase + investments-crunchbase (market enrichment),https://www.kaggle.com/datasets/yanmaksi/big-startup-secsees-fail-dataset-from-crunchbase,2026-08-13,False
LL-030055,Kadang.com,,http://www.kadang.com/,2006.0,China,China,Hangzhou,Other / Unspecified,Manufacturing,Manufacturing,,,,,,,,,,China,Unknown,Unknown,Unknown,High (dataset-derived),396.0,,1.0,2006-04-01,,,,Seed (inferred),,operating,Not acquired,,Not IPO'd,,,Active / Ongoing,,Derived from Crunchbase `status` field per documented rule (see Data_Dictionary),REAL VERIFIED DATA (source dataset) + DERIVED classification fields,Kaggle: big-startup-secsees-fail-dataset-from-crunchbase + investments-crunchbase (market enrichment),https://www.kaggle.com/datasets/yanmaksi/big-startup-secsees-fail-dataset-from-crunchbase,2026-08-13,False
LL-030059,Kadiri,,http://www.kadiri.com/,,United States,United States,Burlingame,SaaS,Enterprise Software|Information Technology|Services,,,,,,,,,,,United States,Unknown,Unknown,Unknown,High (dataset-derived),6734.0,7500000.0,1.0,2002-11-25,,,,Seed (inferred),,operating,Not acquired,,Not IPO'd,,,Active / Ongoing,,Derived from Crunchbase `status` field per documented rule (see Data_Dictionary),REAL VERIFIED DATA (source dataset) + DERIVED classification fields,Kaggle: big-startup-secsees-fail-dataset-from-crunchbase,https://www.kaggle.com/datasets/yanmaksi/big-startup-secsees-fail-dataset-from-crunchbase,2026-08-13,False
LL-030074,Kahoots,,https://kahootsapp.com,2014.0,United States,United States,Chicago,Other / Unspecified,Apps|Productivity,,,,,,,,,,,United States,Unknown,Unknown,Unknown,High (dataset-derived),6495.0,675000.0,2.0,2015-05-01,,,,Early stage (inferred),,operating,Not acquired,,Not IPO'd,,,Active / Ongoing,,Derived from Crunchbase `status` field per documented rule (see Data_Dictionary),REAL VERIFIED DATA (source dataset) + DERIVED classification fields,Kaggle: big-startup-secsees-fail-dataset-from-crunchbase,https://www.kaggle.com/datasets/yanmaksi/big-startup-secsees-fail-dataset-from-crunchbase,2026-08-13,False
LL-030075,KAHR medical,,http://kahr-medical.com,2005.0,Israel,Israel,Jerusalem,HealthTech,Biotechnology,Biotechnology,,,,,,,,,,Israel,Unknown,Unknown,Unknown,Medium (dataset-derived),169.0,4950000.0,2.0,2013-09-09,,,,Early stage (inferred),,operating,Not acquired,,Not IPO'd,,,Active / Ongoing,,Derived from Crunchbase `status` field per documented rule (see Data_Dictionary),REAL VERIFIED DATA (source dataset) + DERIVED classification fields,Kaggle: big-startup-secsees-fail-dataset-from-crunchbase + investments-crunchbase (market enrichment),https://www.kaggle.com/datasets/yanmaksi/big-startup-secsees-fail-dataset-from-crunchbase,2026-08-13,False
LL-030076,Kahua,,http://na1portal.kahua.com,2009.0,United States,United States,Alpharetta,SaaS,Software,Software,,,,,,,,,,United States,Unknown,Unknown,Unknown,High (dataset-derived),6734.0,6999999.0,1.0,2015-06-19,,,,Seed (inferred),,operating,Not acquired,,Not IPO'd,,,Active / Ongoing,,Derived from Crunchbase `status` field per documented rule (see Data_Dictionary),REAL VERIFIED DATA (source dataset) + DERIVED classification fields,Kaggle: big-startup-secsees-fail-dataset-from-crunchbase + investments-crunchbase (market enrichment),https://www.kaggle.com/datasets/yanmaksi/big-startup-secsees-fail-dataset-from-crunchbase,2026-08-13,False
LL-030078,Kahuna,,http://www.kahuna.com,2011.0,United States,United States,Redwood City,MarTech,Analytics|Internet|Marketing Automation|Mobile,Analytics,,,,,,,,,,United States,Unknown,Unknown,Unknown,High (dataset-derived),2413.0,58000000.0,4.0,2015-08-19,,,,Growth stage (inferred),,operating,Not acquired,,Not IPO'd,,,Active / Ongoing,,Derived from Crunchbase `status` field per documented rule (see Data_Dictionary),REAL VERIFIED DATA (source dataset) + DERIVED classification fields,Kaggle: big-startup-secsees-fail-dataset-from-crunchbase + investments-crunchbase (market enrichment),https://www.kaggle.com/datasets/yanmaksi/big-startup-secsees-fail-dataset-from-crunchbase,2026-08-13,False
LL-030113,Kaleo Software,,http://www.kaleosoftware.com,2012.0,United States,United States,El Segundo,SaaS,Enterprise Software|Technology,Enterprise Software,,,,,,,,,,United States,Unknown,Unknown,Unknown,High (dataset-derived),6734.0,8787500.0,3.0,2015-10-20,,,,Early stage (inferred),,operating,Not acquired,,Not IPO'd,,,Active / Ongoing,,Derived from Crunchbase `status` field per documented rule (see Data_Dictionary),REAL VERIFIED DATA (source dataset) + DERIVED classification fields,Kaggle: big-startup-secsees-fail-dataset-from-crunchbase + investments-crunchbase (market enrichment),https://www.kaggle.com/datasets/yanmaksi/big-startup-secsees-fail-dataset-from-crunchbase,2026-08-13,False
LL-030127,Kalologie,,http://kalologie.com/,,,,,Other / Unspecified,,,,,,,,,,,,,Unknown,Unknown,Unknown,Unknown,,2200000.0,1.0,2006-11-15,,,,Closed,,closed,Not acquired,,Not IPO'd,,,Failed / Closed,0.0,Derived from Crunchbase `status` field per documented rule (see Data_Dictionary),REAL VERIFIED DATA (source dataset) + DERIVED classification fields,Kaggle: big-startup-secsees-fail-dataset-from-crunchbase,https://www.kaggle.com/datasets/yanmaksi/big-startup-secsees-fail-dataset-from-crunchbase,2026-08-13,False
LL-030157,Kandy Pens,,http://kandypens.com/,2014.0,United States,United States,Santa Barbara,Other / Unspecified,Cannabis,,,,,,,,,,,United States,Unknown,Unknown,Unknown,High (dataset-derived),6495.0,,1.0,2014-04-01,,,,Seed (inferred),,operating,Not acquired,,Not IPO'd,,,Active / Ongoing,,Derived from Crunchbase `status` field per documented rule (see Data_Dictionary),REAL VERIFIED DATA (source dataset) + DERIVED classification fields,Kaggle: big-startup-secsees-fail-dataset-from-crunchbase,https://www.kaggle.com/datasets/yanmaksi/big-startup-secsees-fail-dataset-from-crunchbase,2026-08-13,False
LL-030175,Kano Computing,,http://kano.me,2013.0,United Kingdom,United Kingdom,London,DeepTech,Hardware + Software,Hardware + Software,,,,,,,,,,United Kingdom,Unknown,Unknown,Unknown,Medium (dataset-derived),136.0,16500000.0,2.0,2015-05-04,,,,Early stage (inferred),,operating,Not acquired,,Not IPO'd,,,Active / Ongoing,,Derived from Crunchbase `status` field per documented rule (see Data_Dictionary),REAL VERIFIED DATA (source dataset) + DERIVED classification fields,Kaggle: big-startup-secsees-fail-dataset-from-crunchbase + investments-crunchbase (market enrichment),https://www.kaggle.com/datasets/yanmaksi/big-startup-secsees-fail-dataset-from-crunchbase,2026-08-13,False
LL-030199,kapturem,,http://www.kapturem.com,2010.0,United States,United States,Newtonville,Media & Entertainment,Android|File Sharing|Mobile|Photography|Social Media,Photography,,,,,,,,,,United States,Unknown,Unknown,Unknown,High (dataset-derived),3740.0,1000.0,1.0,2010-09-01,,,,Seed (inferred),,operating,Not acquired,,Not IPO'd,,,Active / Ongoing,,Derived from Crunchbase `status` field per documented rule (see Data_Dictionary),REAL VERIFIED DATA (source dataset) + DERIVED classification fields,Kaggle: big-startup-secsees-fail-dataset-from-crunchbase + investments-crunchbase (market enrichment),https://www.kaggle.com/datasets/yanmaksi/big-startup-secsees-fail-dataset-from-crunchbase,2026-08-13,False
LL-030232,KarmYog Media,,http://kyventures.com,,India,India,Kolkata,Media & Entertainment,News,News,,,,,,,,,,India,Unknown,Unknown,Unknown,Medium (dataset-derived),113.0,,1.0,2014-03-19,,,,Seed (inferred),,operating,Not acquired,,Not IPO'd,,,Active / Ongoing,,Derived from Crunchbase `status` field per documented rule (see Data_Dictionary),REAL VERIFIED DATA (source dataset) + DERIVED classification fields,Kaggle: big-startup-secsees-fail-dataset-from-crunchbase + investments-crunchbase (market enrichment),https://www.kaggle.com/datasets/yanmaksi/big-startup-secsees-fail-dataset-from-crunchbase,2026-08-13,False
LL-030237,Kartable,,https://www.kartable.fr,2011.0,France,France,La France,EdTech,Education|High School Students|Internet,,,,,,,,,,,France,Unknown,Unknown,Unknown,Low (dataset-derived),23.0,1514912.0,1.0,2014-10-31,,,,Seed (inferred),,operating,Not acquired,,Not IPO'd,,,Active / Ongoing,,Derived from Crunchbase `status` field per documented rule (see Data_Dictionary),REAL VERIFIED DATA (source dataset) + DERIVED classification fields,Kaggle: big-startup-secsees-fail-dataset-from-crunchbase,https://www.kaggle.com/datasets/yanmaksi/big-startup-secsees-fail-dataset-from-crunchbase,2026-08-13,False
LL-030251,Kashmir Luxury Hair,,,2009.0,United States,United States,Atlanta,Other / Unspecified,,,,,,,,,,,,United States,Unknown,Unknown,Unknown,High (dataset-derived),6495.0,,1.0,2010-09-27,,,,Seed (inferred),,operating,Not acquired,,Not IPO'd,,,Active / Ongoing,,Derived from Crunchbase `status` field per documented rule (see Data_Dictionary),REAL VERIFIED DATA (source dataset) + DERIVED classification fields,Kaggle: big-startup-secsees-fail-dataset-from-crunchbase,https://www.kaggle.com/datasets/yanmaksi/big-startup-secsees-fail-dataset-from-crunchbase,2026-08-13,False
LL-030255,Kaskado,,http://www.kaskado.com,2008.0,Sweden,Sweden,Karlskrona,Other / Unspecified,Coupons|Mobile|Promotional,Promotional,,,,,,,,,,Sweden,Unknown,Unknown,Unknown,Medium (dataset-derived),110.0,,1.0,2009-10-01,,,,Closed,,closed,Not acquired,,Not IPO'd,,,Failed / Closed,0.0,Derived from Crunchbase `status` field per documented rule (see Data_Dictionary),REAL VERIFIED DATA (source dataset) + DERIVED classification fields,Kaggle: big-startup-secsees-fail-dataset-from-crunchbase + investments-crunchbase (market enrichment),https://www.kaggle.com/datasets/yanmaksi/big-startup-secsees-fail-dataset-from-crunchbase,2026-08-13,False
LL-030283,Kaymu,,http://kaymu.com.ng,2012.0,Nigeria,Nigeria,Lekki,E-commerce,E-Commerce,E-Commerce,,,,,,,,,,Nigeria,Unknown,Unknown,Unknown,Low (dataset-derived),9.0,,1.0,2013-01-01,,,,Seed (inferred),,operating,Not acquired,,Not IPO'd,,,Active / Ongoing,,Derived from Crunchbase `status` field per documented rule (see Data_Dictionary),REAL VERIFIED DATA (source dataset) + DERIVED classification fields,Kaggle: big-startup-secsees-fail-dataset-from-crunchbase + investments-crunchbase (market enrichment),https://www.kaggle.com/datasets/yanmaksi/big-startup-secsees-fail-dataset-from-crunchbase,2026-08-13,False
LL-030301,KCV Loans,,http://www.kcvloans.com,2014.0,United States,United States,San Francisco,FinTech,Commercial Real Estate|Credit|FinTech|Marketplaces|Real Estate,,,,,,,,,,,United States,Unknown,Unknown,Unknown,High (dataset-derived),1903.0,,1.0,2014-11-24,,,,Seed (inferred),,operating,Not acquired,,Not IPO'd,,,Active / Ongoing,,Derived from Crunchbase `status` field per documented rule (see Data_Dictionary),REAL VERIFIED DATA (source dataset) + DERIVED classification fields,Kaggle: big-startup-secsees-fail-dataset-from-crunchbase,https://www.kaggle.com/datasets/yanmaksi/big-startup-secsees-fail-dataset-from-crunchbase,2026-08-13,False
LL-030314,Keaton Row,,http://keatonrow.com,2011.0,United States,United States,New York,Other / Unspecified,Fashion,Fashion,,,,,,,,,,United States,Unknown,Unknown,Unknown,High (dataset-derived),6495.0,18853099.0,5.0,2015-06-17,,,,Growth stage (inferred),,operating,Not acquired,,Not IPO'd,,,Active / Ongoing,,Derived from Crunchbase `status` field per documented rule (see Data_Dictionary),REAL VERIFIED DATA (source dataset) + DERIVED classification fields,Kaggle: big-startup-secsees-fail-dataset-from-crunchbase + investments-crunchbase (market enrichment),https://www.kaggle.com/datasets/yanmaksi/big-startup-secsees-fail-dataset-from-crunchbase,2026-08-13,False
LL-030327,Keela.co,,https://keela.co,2013.0,Canada,Canada,Vancouver,Other / Unspecified,,,,,,,,,,,,Canada,Unknown,Unknown,Unknown,High (dataset-derived),371.0,195000.0,2.0,2015-12-01,,,,Early stage (inferred),,operating,Not acquired,,Not IPO'd,,,Active / Ongoing,,Derived from Crunchbase `status` field per documented rule (see Data_Dictionary),REAL VERIFIED DATA (source dataset) + DERIVED classification fields,Kaggle: big-startup-secsees-fail-dataset-from-crunchbase,https://www.kaggle.com/datasets/yanmaksi/big-startup-secsees-fail-dataset-from-crunchbase,2026-08-13,False
